Tidsperiode,Kvalitetsindikator,Måltall,Lokasjon,Verdi,Sektor,Nivå,QualityIndicatorID,LocationId
2021,Utfaset - Pakkeforløp for lungekreft,Totalt antall pakkeforløp for lungekreft med strålebehandling behandling,Helse Nord RHF,100,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,205,883658752
2021,Utfaset - Pakkeforløp for lungekreft,Totalt antall pakkeforløp for lungekreft med strålebehandling behandling,Helse Sør-Øst RHF,410,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,205,991324968
2021,Utfaset - Pakkeforløp for lungekreft,Totalt antall pakkeforløp for lungekreft med strålebehandling behandling,Helse Vest RHF,150,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,205,983658725
2021,Utfaset - Pakkeforløp for lymfom,Andel nye kreftpasienter som inngår i pakkeforløp for lymfom,Helse Midt-Norge RHF,"68,1%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,206,983658776
2021,Utfaset - Pakkeforløp for lymfom,Andel nye kreftpasienter som inngår i pakkeforløp for lymfom,Helse Nord RHF,"83,3%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,206,883658752
2021,Utfaset - Pakkeforløp for lymfom,Andel nye kreftpasienter som inngår i pakkeforløp for lymfom,Helse Sør-Øst RHF,"68,9%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,206,991324968
2021,Utfaset - Pakkeforløp for lymfom,Andel nye kreftpasienter som inngår i pakkeforløp for lymfom,Helse Vest RHF,"92,4%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,206,983658725
2021,Utfaset - Pakkeforløp for lymfom,Andel pakkeforløp for lymfom gjennomført innenfor maksimal anbefalt forløpstid,Helse Midt-Norge RHF,"69,4%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,206,983658776
2021,Utfaset - Pakkeforløp for lymfom,Andel pakkeforløp for lymfom gjennomført innenfor maksimal anbefalt forløpstid,Helse Nord RHF,"68,2%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,206,883658752
2021,Utfaset - Pakkeforløp for lymfom,Andel pakkeforløp for lymfom gjennomført innenfor maksimal anbefalt forløpstid,Helse Sør-Øst RHF,"51,3%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,206,991324968
2021,Utfaset - Pakkeforløp for lymfom,Andel pakkeforløp for lymfom gjennomført innenfor maksimal anbefalt forløpstid,Helse Vest RHF,"73,2%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,206,983658725
2021,Utfaset - Pakkeforløp for lymfom,Antall nye kreftpasienter som inngår i pakkeforløp for lymfom,Helse Midt-Norge RHF,143,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,206,983658776
2021,Utfaset - Pakkeforløp for lymfom,Antall nye kreftpasienter som inngår i pakkeforløp for lymfom,Helse Nord RHF,120,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,206,883658752
2021,Utfaset - Pakkeforløp for lymfom,Antall nye kreftpasienter som inngår i pakkeforløp for lymfom,Helse Sør-Øst RHF,490,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,206,991324968
2021,Utfaset - Pakkeforløp for lymfom,Antall nye kreftpasienter som inngår i pakkeforløp for lymfom,Helse Vest RHF,243,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,206,983658725
2021,Utfaset - Pakkeforløp for lymfom,Antall pakkeforløp for lymfom gjennomført innen maksimal anbefalt forløpstid,Helse Midt-Norge RHF,77,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,206,983658776
2021,Utfaset - Pakkeforløp for lymfom,Antall pakkeforløp for lymfom gjennomført innen maksimal anbefalt forløpstid,Helse Nord RHF,58,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,206,883658752
2021,Utfaset - Pakkeforløp for lymfom,Antall pakkeforløp for lymfom gjennomført innen maksimal anbefalt forløpstid,Helse Sør-Øst RHF,183,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,206,991324968
2021,Utfaset - Pakkeforløp for lymfom,Antall pakkeforløp for lymfom gjennomført innen maksimal anbefalt forløpstid,Helse Vest RHF,139,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,206,983658725
2021,Utfaset - Pakkeforløp for lymfom,Totalt antall kreftpasienter som inngår i pakkeforløp for lymfom,Helse Midt-Norge RHF,210,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,206,983658776
2021,Utfaset - Pakkeforløp for lymfom,Totalt antall kreftpasienter som inngår i pakkeforløp for lymfom,Helse Nord RHF,144,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,206,883658752
2021,Utfaset - Pakkeforløp for lymfom,Totalt antall kreftpasienter som inngår i pakkeforløp for lymfom,Helse Sør-Øst RHF,711,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,206,991324968
2021,Utfaset - Pakkeforløp for lymfom,Totalt antall kreftpasienter som inngår i pakkeforløp for lymfom,Helse Vest RHF,263,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,206,983658725
2021,Utfaset - Pakkeforløp for lymfom,Totalt antall pakkeforløp for lymfom som er avsluttet i perioden,Helse Midt-Norge RHF,111,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,206,983658776
2021,Utfaset - Pakkeforløp for lymfom,Totalt antall pakkeforløp for lymfom som er avsluttet i perioden,Helse Nord RHF,85,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,206,883658752
2021,Utfaset - Pakkeforløp for lymfom,Totalt antall pakkeforløp for lymfom som er avsluttet i perioden,Helse Sør-Øst RHF,357,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,206,991324968
2021,Utfaset - Pakkeforløp for lymfom,Totalt antall pakkeforløp for lymfom som er avsluttet i perioden,Helse Vest RHF,190,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,206,983658725
2021,Utfaset - Pakkeforløp for malignt melanom,Andel nye kreftpasienter som inngår i pakkeforløp for malignt melanom,Helse Midt-Norge RHF,"82,2%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,202,983658776
2021,Utfaset - Pakkeforløp for malignt melanom,Andel nye kreftpasienter som inngår i pakkeforløp for malignt melanom,Helse Nord RHF,"76,0%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,202,883658752
2021,Utfaset - Pakkeforløp for malignt melanom,Andel nye kreftpasienter som inngår i pakkeforløp for malignt melanom,Helse Sør-Øst RHF,"75,0%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,202,991324968
2021,Utfaset - Pakkeforløp for malignt melanom,Andel nye kreftpasienter som inngår i pakkeforløp for malignt melanom,Helse Vest RHF,"89,5%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,202,983658725
2021,Utfaset - Pakkeforløp for malignt melanom,Andel pakkeforløp for malignt melanom gjennomført innen maksimal anbefalt forløpstid,Helse Midt-Norge RHF,"89,8%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,202,983658776
2021,Utfaset - Pakkeforløp for malignt melanom,Andel pakkeforløp for malignt melanom gjennomført innen maksimal anbefalt forløpstid,Helse Nord RHF,"92,2%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,202,883658752
2021,Utfaset - Pakkeforløp for malignt melanom,Andel pakkeforløp for malignt melanom gjennomført innen maksimal anbefalt forløpstid,Helse Sør-Øst RHF,"92,5%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,202,991324968
2021,Utfaset - Pakkeforløp for malignt melanom,Andel pakkeforløp for malignt melanom gjennomført innen maksimal anbefalt forløpstid,Helse Vest RHF,"89,7%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,202,983658725
2021,Utfaset - Pakkeforløp for malignt melanom,Antall nye kreftpasienter som inngår i pakkeforløp for malignt melanom,Helse Midt-Norge RHF,304,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,202,983658776
2021,Utfaset - Pakkeforløp for malignt melanom,Antall nye kreftpasienter som inngår i pakkeforløp for malignt melanom,Helse Nord RHF,149,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,202,883658752
2021,Utfaset - Pakkeforløp for malignt melanom,Antall nye kreftpasienter som inngår i pakkeforløp for malignt melanom,Helse Sør-Øst RHF,1185,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,202,991324968
2021,Utfaset - Pakkeforløp for malignt melanom,Antall nye kreftpasienter som inngår i pakkeforløp for malignt melanom,Helse Vest RHF,495,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,202,983658725
2021,Utfaset - Pakkeforløp for malignt melanom,Antall pakkeforløp for malignt melanom gjennomført innen maksimal anbefalt forløpstid,Helse Midt-Norge RHF,342,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,202,983658776
2021,Utfaset - Pakkeforløp for malignt melanom,Antall pakkeforløp for malignt melanom gjennomført innen maksimal anbefalt forløpstid,Helse Nord RHF,177,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,202,883658752
2021,Utfaset - Pakkeforløp for malignt melanom,Antall pakkeforløp for malignt melanom gjennomført innen maksimal anbefalt forløpstid,Helse Sør-Øst RHF,1421,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,202,991324968
2021,Utfaset - Pakkeforløp for malignt melanom,Antall pakkeforløp for malignt melanom gjennomført innen maksimal anbefalt forløpstid,Helse Vest RHF,724,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,202,983658725
2021,Utfaset - Pakkeforløp for malignt melanom,Totalt antall kreftpasienter som inngår i pakkeforløp for malignt melanom,Helse Midt-Norge RHF,370,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,202,983658776
2021,Utfaset - Pakkeforløp for malignt melanom,Totalt antall kreftpasienter som inngår i pakkeforløp for malignt melanom,Helse Nord RHF,196,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,202,883658752
2021,Utfaset - Pakkeforløp for malignt melanom,Totalt antall kreftpasienter som inngår i pakkeforløp for malignt melanom,Helse Sør-Øst RHF,1580,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,202,991324968
2021,Utfaset - Pakkeforløp for malignt melanom,Totalt antall kreftpasienter som inngår i pakkeforløp for malignt melanom,Helse Vest RHF,553,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,202,983658725
2021,Utfaset - Pakkeforløp for malignt melanom,Totalt antall pakkeforløp for malignt melanom som er avsluttet i perioden,Helse Midt-Norge RHF,381,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,202,983658776
2021,Utfaset - Pakkeforløp for malignt melanom,Totalt antall pakkeforløp for malignt melanom som er avsluttet i perioden,Helse Nord RHF,192,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,202,883658752
2021,Utfaset - Pakkeforløp for malignt melanom,Totalt antall pakkeforløp for malignt melanom som er avsluttet i perioden,Helse Sør-Øst RHF,1536,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,202,991324968
2021,Utfaset - Pakkeforløp for malignt melanom,Totalt antall pakkeforløp for malignt melanom som er avsluttet i perioden,Helse Vest RHF,807,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,202,983658725
2021,Utfaset - Pakkeforløp for metastaser med ukjent utgangspunkt,Andel pakkeforløp for metastaser med ukjent utgangspunkt gjennomført innen maksimal anbefalt forløpstid,Helse Sør-Øst RHF,"79,3%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,219,991324968
2021,Utfaset - Pakkeforløp for metastaser med ukjent utgangspunkt,Andel pakkeforløp for metastaser med ukjent utgangspunkt gjennomført innen maksimal anbefalt forløpstid,Helse Vest RHF,"55,6%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,219,983658725
2021,Utfaset - Pakkeforløp for metastaser med ukjent utgangspunkt,Antall pakkeforløp for metastaser med ukjent utgangspunkt gjennomført innen maksimal anbefalt forløpstid,Helse Sør-Øst RHF,23,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,219,991324968
2021,Utfaset - Pakkeforløp for metastaser med ukjent utgangspunkt,Antall pakkeforløp for metastaser med ukjent utgangspunkt gjennomført innen maksimal anbefalt forløpstid,Helse Vest RHF,5,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,219,983658725
2021,Utfaset - Pakkeforløp for metastaser med ukjent utgangspunkt,Totalt antall pakkeforløp for metastaser med ukjent utgangspunkt som er avsluttet i perioden,Helse Sør-Øst RHF,29,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,219,991324968
2021,Utfaset - Pakkeforløp for metastaser med ukjent utgangspunkt,Totalt antall pakkeforløp for metastaser med ukjent utgangspunkt som er avsluttet i perioden,Helse Vest RHF,9,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,219,983658725
2021,Utfaset - Pakkeforløp for myelomatose,Andel nye kreftpasienter som inngår i pakkeforløp for myelomatose,Helse Midt-Norge RHF,"69,6%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,220,983658776
2021,Utfaset - Pakkeforløp for myelomatose,Andel nye kreftpasienter som inngår i pakkeforløp for myelomatose,Helse Nord RHF,"51,9%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,220,883658752
2021,Utfaset - Pakkeforløp for myelomatose,Andel nye kreftpasienter som inngår i pakkeforløp for myelomatose,Helse Sør-Øst RHF,"42,3%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,220,991324968
2021,Utfaset - Pakkeforløp for myelomatose,Andel nye kreftpasienter som inngår i pakkeforløp for myelomatose,Helse Vest RHF,"85,4%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,220,983658725
2021,Utfaset - Pakkeforløp for myelomatose,Andel pakkeforløp for myelomatose gjennomført innenfor maksimal anbefalt forløpstid,Helse Midt-Norge RHF,"90,7%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,220,983658776
2021,Utfaset - Pakkeforløp for myelomatose,Andel pakkeforløp for myelomatose gjennomført innenfor maksimal anbefalt forløpstid,Helse Nord RHF,"100,0%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,220,883658752
2021,Utfaset - Pakkeforløp for myelomatose,Andel pakkeforløp for myelomatose gjennomført innenfor maksimal anbefalt forløpstid,Helse Sør-Øst RHF,"73,2%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,220,991324968
2021,Utfaset - Pakkeforløp for myelomatose,Andel pakkeforløp for myelomatose gjennomført innenfor maksimal anbefalt forløpstid,Helse Vest RHF,"79,7%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,220,983658725
2021,Utfaset - Pakkeforløp for myelomatose,Antall nye kreftpasienter som inngår i pakkeforløp for myelomatose,Helse Midt-Norge RHF,64,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,220,983658776
2021,Utfaset - Pakkeforløp for myelomatose,Antall nye kreftpasienter som inngår i pakkeforløp for myelomatose,Helse Nord RHF,27,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,220,883658752
2021,Utfaset - Pakkeforløp for myelomatose,Antall nye kreftpasienter som inngår i pakkeforløp for myelomatose,Helse Sør-Øst RHF,156,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,220,991324968
2021,Utfaset - Pakkeforløp for myelomatose,Antall nye kreftpasienter som inngår i pakkeforløp for myelomatose,Helse Vest RHF,105,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,220,983658725
2021,Utfaset - Pakkeforløp for myelomatose,Antall pakkeforløp for myelomatose gjennomført innen maksimal anbefalt forløpstid,Helse Midt-Norge RHF,39,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,220,983658776
2021,Utfaset - Pakkeforløp for myelomatose,Antall pakkeforløp for myelomatose gjennomført innen maksimal anbefalt forløpstid,Helse Nord RHF,16,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,220,883658752
2021,Utfaset - Pakkeforløp for myelomatose,Antall pakkeforløp for myelomatose gjennomført innen maksimal anbefalt forløpstid,Helse Sør-Øst RHF,71,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,220,991324968
2021,Utfaset - Pakkeforløp for myelomatose,Antall pakkeforløp for myelomatose gjennomført innen maksimal anbefalt forløpstid,Helse Vest RHF,47,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,220,983658725
2021,Utfaset - Pakkeforløp for myelomatose,Totalt antall kreftpasienter som inngår i pakkeforløp for myelomatose,Helse Midt-Norge RHF,92,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,220,983658776
2021,Utfaset - Pakkeforløp for myelomatose,Totalt antall kreftpasienter som inngår i pakkeforløp for myelomatose,Helse Nord RHF,52,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,220,883658752
2021,Utfaset - Pakkeforløp for myelomatose,Totalt antall kreftpasienter som inngår i pakkeforløp for myelomatose,Helse Sør-Øst RHF,369,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,220,991324968
2021,Utfaset - Pakkeforløp for myelomatose,Totalt antall kreftpasienter som inngår i pakkeforløp for myelomatose,Helse Vest RHF,123,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,220,983658725
2021,Utfaset - Pakkeforløp for myelomatose,Totalt antall pakkeforløp for myelomatose som er avsluttet i perioden,Helse Midt-Norge RHF,43,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,220,983658776
2021,Utfaset - Pakkeforløp for myelomatose,Totalt antall pakkeforløp for myelomatose som er avsluttet i perioden,Helse Nord RHF,16,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,220,883658752
2021,Utfaset - Pakkeforløp for myelomatose,Totalt antall pakkeforløp for myelomatose som er avsluttet i perioden,Helse Sør-Øst RHF,97,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,220,991324968
2021,Utfaset - Pakkeforløp for myelomatose,Totalt antall pakkeforløp for myelomatose som er avsluttet i perioden,Helse Vest RHF,59,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,220,983658725
2021,Utfaset - Pakkeforløp for nevroendokrine svulster,Andel pakkeforløp for nevroendokrine svulster gjennomført innen maksimal anbefalt forløpstid,Helse Midt-Norge RHF,"100,0%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,221,983658776
2021,Utfaset - Pakkeforløp for nevroendokrine svulster,Andel pakkeforløp for nevroendokrine svulster gjennomført innen maksimal anbefalt forløpstid,Helse Nord RHF,"36,4%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,221,883658752
2021,Utfaset - Pakkeforløp for nevroendokrine svulster,Andel pakkeforløp for nevroendokrine svulster gjennomført innen maksimal anbefalt forløpstid,Helse Sør-Øst RHF,"95,2%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,221,991324968
2021,Utfaset - Pakkeforløp for nevroendokrine svulster,Andel pakkeforløp for nevroendokrine svulster gjennomført innen maksimal anbefalt forløpstid,Helse Vest RHF,"82,1%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,221,983658725
2021,Utfaset - Pakkeforløp for nevroendokrine svulster,Antall pakkeforløp for nevroendokrine svulster gjennomført innen maksimal anbefalt forløpstid,Helse Midt-Norge RHF,7,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,221,983658776
2021,Utfaset - Pakkeforløp for nevroendokrine svulster,Antall pakkeforløp for nevroendokrine svulster gjennomført innen maksimal anbefalt forløpstid,Helse Nord RHF,4,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,221,883658752
2021,Utfaset - Pakkeforløp for nevroendokrine svulster,Antall pakkeforløp for nevroendokrine svulster gjennomført innen maksimal anbefalt forløpstid,Helse Sør-Øst RHF,60,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,221,991324968
2021,Utfaset - Pakkeforløp for nevroendokrine svulster,Antall pakkeforløp for nevroendokrine svulster gjennomført innen maksimal anbefalt forløpstid,Helse Vest RHF,23,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,221,983658725
2021,Utfaset - Pakkeforløp for nevroendokrine svulster,Totalt antall pakkeforløp for nevroendokrine svulster som er avsluttet i perioden,Helse Midt-Norge RHF,7,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,221,983658776
2021,Utfaset - Pakkeforløp for nevroendokrine svulster,Totalt antall pakkeforløp for nevroendokrine svulster som er avsluttet i perioden,Helse Nord RHF,11,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,221,883658752
2021,Utfaset - Pakkeforløp for nevroendokrine svulster,Totalt antall pakkeforløp for nevroendokrine svulster som er avsluttet i perioden,Helse Sør-Øst RHF,63,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,221,991324968
2021,Utfaset - Pakkeforløp for nevroendokrine svulster,Totalt antall pakkeforløp for nevroendokrine svulster som er avsluttet i perioden,Helse Vest RHF,28,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,221,983658725
2021,Utfaset - Pakkeforløp for nyrekreft,Andel nye kreftpasienter som inngår i pakkeforløp for nyrekreft,Helse Midt-Norge RHF,"69,4%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,207,983658776
2021,Utfaset - Pakkeforløp for nyrekreft,Andel nye kreftpasienter som inngår i pakkeforløp for nyrekreft,Helse Nord RHF,"68,9%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,207,883658752
2021,Utfaset - Pakkeforløp for nyrekreft,Andel nye kreftpasienter som inngår i pakkeforløp for nyrekreft,Helse Sør-Øst RHF,"79,8%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,207,991324968
2021,Utfaset - Pakkeforløp for nyrekreft,Andel nye kreftpasienter som inngår i pakkeforløp for nyrekreft,Helse Vest RHF,"96,7%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,207,983658725
2021,Utfaset - Pakkeforløp for nyrekreft,Andel pakkeforløp for nyrekreft gjennomført innen maksimal anbefalt forløpstid,Helse Midt-Norge RHF,"60,5%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,207,983658776
2021,Utfaset - Pakkeforløp for nyrekreft,Andel pakkeforløp for nyrekreft gjennomført innen maksimal anbefalt forløpstid,Helse Nord RHF,"33,8%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,207,883658752
2021,Utfaset - Pakkeforløp for nyrekreft,Andel pakkeforløp for nyrekreft gjennomført innen maksimal anbefalt forløpstid,Helse Sør-Øst RHF,"61,6%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,207,991324968
2021,Utfaset - Pakkeforløp for nyrekreft,Andel pakkeforløp for nyrekreft gjennomført innen maksimal anbefalt forløpstid,Helse Vest RHF,"74,0%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,207,983658725
2021,Utfaset - Pakkeforløp for nyrekreft,Antall nye kreftpasienter som inngår i pakkeforløp for nyrekreft,Helse Midt-Norge RHF,143,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,207,983658776
2021,Utfaset - Pakkeforløp for nyrekreft,Antall nye kreftpasienter som inngår i pakkeforløp for nyrekreft,Helse Nord RHF,73,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,207,883658752
2021,Utfaset - Pakkeforløp for nyrekreft,Antall nye kreftpasienter som inngår i pakkeforløp for nyrekreft,Helse Sør-Øst RHF,487,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,207,991324968
2021,Utfaset - Pakkeforløp for nyrekreft,Antall nye kreftpasienter som inngår i pakkeforløp for nyrekreft,Helse Vest RHF,203,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,207,983658725
2021,Utfaset - Pakkeforløp for nyrekreft,Antall pakkeforløp for nyrekreft gjennomført innen maksimal anbefalt forløpstid,Helse Midt-Norge RHF,49,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,207,983658776
2021,Utfaset - Pakkeforløp for nyrekreft,Antall pakkeforløp for nyrekreft gjennomført innen maksimal anbefalt forløpstid,Helse Nord RHF,23,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,207,883658752
2021,Utfaset - Pakkeforløp for nyrekreft,Antall pakkeforløp for nyrekreft gjennomført innen maksimal anbefalt forløpstid,Helse Sør-Øst RHF,273,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,207,991324968
2021,Utfaset - Pakkeforløp for nyrekreft,Antall pakkeforløp for nyrekreft gjennomført innen maksimal anbefalt forløpstid,Helse Vest RHF,125,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,207,983658725
2021,Utfaset - Pakkeforløp for nyrekreft,Total antall pakkeforløp for nyrekreft som er avsluttet i perioden,Helse Midt-Norge RHF,81,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,207,983658776
2021,Utfaset - Pakkeforløp for nyrekreft,Total antall pakkeforløp for nyrekreft som er avsluttet i perioden,Helse Nord RHF,68,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,207,883658752
2021,Utfaset - Pakkeforløp for nyrekreft,Total antall pakkeforløp for nyrekreft som er avsluttet i perioden,Helse Sør-Øst RHF,443,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,207,991324968
2021,Utfaset - Pakkeforløp for nyrekreft,Total antall pakkeforløp for nyrekreft som er avsluttet i perioden,Helse Vest RHF,169,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,207,983658725
2021,Utfaset - Pakkeforløp for nyrekreft,Totalt antall kreftpasienter som inngår i pakkeforløp for nyrekreft,Helse Midt-Norge RHF,206,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,207,983658776
2021,Utfaset - Pakkeforløp for nyrekreft,Totalt antall kreftpasienter som inngår i pakkeforløp for nyrekreft,Helse Nord RHF,106,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,207,883658752
2021,Utfaset - Pakkeforløp for nyrekreft,Totalt antall kreftpasienter som inngår i pakkeforløp for nyrekreft,Helse Sør-Øst RHF,610,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,207,991324968
2021,Utfaset - Pakkeforløp for nyrekreft,Totalt antall kreftpasienter som inngår i pakkeforløp for nyrekreft,Helse Vest RHF,210,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,207,983658725
2021,Utfaset - Pakkeforløp for peniskreft,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,Helse Midt-Norge RHF,"57,1%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,222,983658776
2021,Utfaset - Pakkeforløp for peniskreft,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,Helse Nord RHF,"57,1%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,222,883658752
2021,Utfaset - Pakkeforløp for peniskreft,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,Helse Sør-Øst RHF,"57,7%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,222,991324968
2021,Utfaset - Pakkeforløp for peniskreft,Andel nye kreftpasienter som inngår i pakkeforløp for peniskreft,Helse Vest RHF,"96,0%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,222,983658725
2021,Utfaset - Pakkeforløp for peniskreft,Andel pakkeforløp for peniskreft gjennomført innen maksimal anbefalt forløpstid,Helse Midt-Norge RHF,"66,7%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,222,983658776
2021,Utfaset - Pakkeforløp for peniskreft,Andel pakkeforløp for peniskreft gjennomført innen maksimal anbefalt forløpstid,Helse Nord RHF,"100,0%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,222,883658752
2021,Utfaset - Pakkeforløp for peniskreft,Andel pakkeforløp for peniskreft gjennomført innen maksimal anbefalt forløpstid,Helse Sør-Øst RHF,"85,0%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,222,991324968
